q,p,d,n,m,h,k,family,verdict,witness,profile,population_searched,exhaustive,population_definition
3,3,1,2,2,1,2,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,2,2,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2]",1,no,all residue allocations modulo cyclic rotation
3,3,1,2,2,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2]",1,no,all residue allocations modulo cyclic rotation
3,3,1,3,1,3,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}",[2],1,no,vacuous m=1
3,3,1,3,1,3,2,one_changed,FOUND,"{""coeffs"":[2,1],""positions"":[0,1]}",[0],1,no,vacuous m=1
3,3,1,3,1,3,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}",[0],1,no,vacuous m=1
3,3,1,3,1,3,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}",[0],1,no,vacuous m=1
3,3,1,3,1,3,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}",[1],1,no,vacuous m=1
3,3,1,4,4,1,2,ones,NONE,,,3,yes,all residue allocations modulo cyclic rotation
3,3,1,4,4,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,4,4,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,4,4,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}","[1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,4,4,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,4,4,1,4,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,4,4,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}","[1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}","[1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,3]}","[1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,5,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,5,5,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,2]}","[2,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2]",2,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2]",2,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,2,1]}","[2,1]",2,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,2,4]}","[1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,2,4,1]}","[0,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,2,1,3]}","[0,2]",2,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,2,4,1,3]}","[0,2]",1,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,2,4,1,3]}","[1,2]",1,no,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,6,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,6,2,3,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,2,4,1,3,5]}","[1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}","[1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}","[1,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,3]}","[1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,4]}","[1,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[2,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,7,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,7,7,1,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[2,1,1,1,1,1,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,2,ones,NONE,,,7,yes,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}","[1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,4]}","[1,1,1,0,1,0,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,4]}","[1,1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,6,ones,NONE,,,21,yes,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[2,1,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[1,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[2,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,8,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,8,8,1,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[2,1,1,1,1,1,1,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,9,1,9,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}",[2],1,no,vacuous m=1
3,3,1,9,1,9,2,one_changed,FOUND,"{""coeffs"":[2,1],""positions"":[0,1]}",[0],1,no,vacuous m=1
3,3,1,9,1,9,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}",[0],1,no,vacuous m=1
3,3,1,9,1,9,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}",[0],1,no,vacuous m=1
3,3,1,9,1,9,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}",[1],1,no,vacuous m=1
3,3,1,9,1,9,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,3]}",[1],1,no,vacuous m=1
3,3,1,9,1,9,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}",[2],1,no,vacuous m=1
3,3,1,9,1,9,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,4]}",[2],1,no,vacuous m=1
3,3,1,9,1,9,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}",[0],1,no,vacuous m=1
3,3,1,9,1,9,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}",[0],1,no,vacuous m=1
3,3,1,9,1,9,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}",[1],1,no,vacuous m=1
3,3,1,9,1,9,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}",[1],1,no,vacuous m=1
3,3,1,9,1,9,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}",[2],1,no,vacuous m=1
3,3,1,9,1,9,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}",[2],1,no,vacuous m=1
3,3,1,9,1,9,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}",[0],1,no,vacuous m=1
3,3,1,9,1,9,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}",[0],1,no,vacuous m=1
3,3,1,9,1,9,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}",[1],1,no,vacuous m=1
3,3,1,10,10,1,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,2]}","[1,0,1,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}","[1,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,4]}","[1,1,1,0,1,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,5]}","[1,1,1,1,0,1,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,1,2,3,4,6]}","[1,1,1,1,1,0,1,0,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[2,1,1,1,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[1,1,1,1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[2,1,1,1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,8]}","[1,1,1,1,1,1,1,0,1,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[2,1,1,1,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}","[1,1,1,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}","[2,1,1,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,10,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,10,10,1,10,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[2,1,1,1,1,1,1,1,1,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}","[1,1,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}","[1,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,3]}","[1,1,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,4]}","[1,1,1,1,1,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[1,1,1,1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[2,1,1,1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[1,1,1,1,1,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[2,1,1,1,1,1,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[1,1,1,1,1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[2,1,1,1,1,1,1,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}","[1,1,1,1,1,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}","[2,1,1,1,1,1,1,1,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,10,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[1,1,1,1,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,10,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[2,1,1,1,1,1,1,1,1,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,11,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,11,11,1,11,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10]}","[2,1,1,1,1,1,1,1,1,1,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,4]}","[2,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,4,1]}","[2,1,0,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,4,8]}","[1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,4,8,1]}","[0,1,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,4,1,5]}","[0,2,0,0]",4,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,4,8,1,5]}","[0,2,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,4,8,1,5]}","[1,2,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,4,8,1,5,2]}","[0,2,1,0]",2,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,4,8,1,5,9]}","[1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2]}","[0,0,1,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,4,8,1,5,2,6]}","[1,2,2,0]",3,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6]}","[0,0,2,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,3]}","[1,0,1,1]",2,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6,3]}","[0,0,2,1]",2,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6,10]}","[1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,10,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6,10,3]}","[0,0,0,1]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,10,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6,3,7]}","[1,0,2,2]",2,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,11,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6,10,3,7]}","[0,0,0,2]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,11,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6,10,3,7]}","[1,0,0,2]",1,no,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,12,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
3,3,1,12,4,3,12,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,4,8,1,5,9,2,6,10,3,7,11]}","[1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}","[1,1,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,2]}","[1,1,1,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,3]}","[1,1,1,1,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,4]}","[1,1,1,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
3,3,1,13,13,1,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[1,1,1,1,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
